"Title","year","Sex","Age_Class","Strength","Degree","Betweenness","Eigenvector","numDaysByYear","Year"
"1275",1997,NA,"Adult",2.8,4,0,0.0325004586066772,1,"1997"
"1276",1997,"FemaleJ","Juvenile",1.8,3,0,0.0274881484554144,1,"1997"
"1277",1997,NA,"Adult",1.8,3,0,0.0274881484554144,1,"1997"
"1280",1997,NA,"Adult",2.23333333333333,5,0,0.239456878494835,1,"1997"
"1281",1997,NA,"Adult",1.4,3,0,0.131060943325486,1,"1997"
"1284",1997,"FemaleJ","Juvenile",2.28571428571429,4,0.0636604774535809,0.00861827209674818,2,"1997"
"1284",1998,"FemaleJ","Juvenile",0.4,1,0,0.0542471356096692,1,"1998"
"129",1989,NA,"Adult",2,2,0,3.66311623383958e-17,1,"1989"
"129",1990,NA,"Adult",2.48571428571429,5,0,0.0195050073246282,1,"1990"
"1291",1997,NA,"Juvenile",1.66666666666667,2,0,0.00166699690269693,1,"1997"
"1292",1997,"Male","Adult",5.31118326118326,16,0.0660182729148246,0.170498797231414,4,"1997"
"1293",1997,"Male","Adult",5.88333333333333,10,0,0.132483462294476,1,"1997"
"1296",1997,NA,"Adult",4.88333333333333,9,0,0.12101101830002,1,"1997"
"1297",1997,NA,"Adult",3.3,5,0,0.0927059603389374,1,"1997"
"13",1989,NA,"Adult",8.35238095238095,12,0.000190367409099562,1,1,"1989"
"13",1990,NA,"Adult",6.69047619047619,19,0.0563933829823661,0.615397023849178,5,"1990"
"1301",1997,"FemaleJ","Adult",2.15,4,0,0.0629163467840423,1,"1997"
"1307",1997,"FemaleJ","Adult",5.04603174603175,11,0,0.0945509230786167,2,"1997"
"1309",1997,NA,"Adult",2.20238095238095,4,0,0.0434263752047873,1,"1997"
"131",1989,"FemaleJ","Adult",1.66666666666667,2,0,2.80568685341415e-17,1,"1989"
"131",1995,"FemaleJ","Adult",4,4,0,0,1,"1995"
"131",1997,"FemaleJ","Adult",5.32222222222222,11,0.00331564986737401,0.0913937927096613,2,"1997"
"131",1998,"FemaleJ","Adult",7.26616894457452,31,0.152357609710551,0.616429165501717,10,"1998"
"131",1999,"FemaleJ","Adult",7.00238095238095,20,0.00140350877192982,0.213690038343918,3,"1999"
"1311",1997,NA,"Adult",0.952380952380952,2,0.0163572060123784,0.00248213162600069,2,"1997"
"1313",1997,"FemaleJ","Adult",0.666666666666667,1,0,0.000369024827977904,1,"1997"
"1313",1998,"FemaleJ","Adult",1.1969696969697,4,0,0.0343492870301215,3,"1998"
"1313",2001,"FemaleJ","Adult",8.83333333333333,13,0.0227683615819209,7.33617384270741e-16,2,"2001"
"1313",2002,"FemaleJ","Adult",6.68571428571429,13,0.0431950153324199,0.0155784048185132,3,"2002"
"1313",2006,"FemaleJ","Adult",4,4,0,0.94901136777688,1,"2006"
"1313",2011,"FemaleJ","Adult",1.66666666666667,2,0,7.97476958564091e-05,1,"2011"
"1315",1997,"FemaleJ","Adult",3.73333333333333,5,0,0.189867295404708,1,"1997"
"1317",1997,NA,"Adult",4.26904761904762,9,0.00589448865310934,0.0943263318688252,2,"1997"
"1317",2021,NA,"Adult",4.35714285714286,9,0.00137741046831956,0.161422714338638,2,"2021"
"132",1989,NA,"Adult",1,1,0,1.26510695021587e-17,1,"1989"
"1320",1997,NA,"Adult",3.06666666666667,4,0,0.178400709322483,1,"1997"
"1329",1997,"FemaleJ","Adult",1.16666666666667,2,0,0.013291625985132,1,"1997"
"1329",1998,"FemaleJ","Adult",3.91666666666667,7,0,0.275795609607798,1,"1998"
"1332",1997,"FemaleJ","Adult",1.66666666666667,2,0,0.00227178428159909,1,"1997"
"1332",1998,"FemaleJ","Adult",2.31272061272061,9,0.00196078431372549,0.130789249004709,3,"1998"
"1332",1999,"FemaleJ","Adult",0.4,1,0,0.00577556338837578,1,"1999"
"1334",1997,"FemaleJ","Juvenile",1.66666666666667,2,0,0.00227178428159907,1,"1997"
"1334",1998,"FemaleJ","Juvenile",2.26510156510157,9,0.000280112044817927,0.130017978649707,3,"1998"
"1334",1999,"FemaleJ","Adult",2.4,4,0.0505263157894737,0.00876191979616819,2,"1999"
"1335",1996,NA,"Adult",0.666666666666667,1,0,1.70960420230863e-17,1,"1996"
"1335",1997,NA,"Adult",3.44444444444444,6,0,0.0826383975594927,2,"1997"
"1336",1994,"FemaleJ","Adult",8.13333333333333,10,0,0.762700924988572,1,"1994"
"1336",1997,"FemaleJ","Adult",3.85238095238095,7,0,0.0820981029084988,1,"1997"
"1336",1998,"FemaleJ","Adult",2.58181818181818,7,0,0.194559025697884,1,"1998"
"1336",1999,"FemaleJ","Adult",1.33333333333333,2,0,0.0939551649228708,1,"1999"
"1336",2001,"FemaleJ","Adult",3.33333333333333,4,0,1.22269564045123e-16,1,"2001"
"1336",2011,"FemaleJ","Adult",4.86839826839827,14,0.00221789801853828,0.0025707025978244,3,"2011"
"1336",2019,"FemaleJ","Adult",3,5,0,0.00883159859769734,1,"2019"
"1336",2021,"FemaleJ","Adult",2.2,4,0,0.0669706354903951,1,"2021"
"1337",1997,"FemaleJ","Adult",6.52698412698413,18,0.0823754789272031,0.106948115715126,4,"1997"
"1337",1998,"FemaleJ","Adult",5.02051282051282,12,0.0178571428571429,0.305236819728424,3,"1998"
"134",1989,NA,"Adult",1.66666666666667,2,0,4.85279478880234e-17,1,"1989"
"134",1990,NA,"Adult",2.23333333333333,4,0.0102722136620442,0.0133037602897201,2,"1990"
"1344",1997,"FemaleJ","Adult",2,2,0,4.37629484329314e-17,1,"1997"
"1345",1997,"Male","Adult",2,2,0,2.1281052388763e-17,1,"1997"
"1346",1997,"FemaleJ","Adult",2,2,0,3.74659059959505e-17,1,"1997"
"1348",1997,NA,"Adult",2.66666666666667,3,0,0.00928014046071128,1,"1997"
"135",1989,NA,"Adult",2.66666666666667,3,0,0.0426231827967479,1,"1989"
"1350",1997,NA,"Adult",0.5,1,0,0.00535836268948308,1,"1997"
"1351",1997,"FemaleJ","Adult",4.12142857142857,9,0.00147362216327734,0.0788644599589614,2,"1997"
"1354",1997,NA,"Adult",1.66666666666667,3,0,0.0198051951596086,1,"1997"
"1357",1997,"FemaleJ","Adult",2.8,5,0,0.0428503495115564,2,"1997"
"1358",1997,"FemaleJ","Adult",3.07142857142857,7,0.00545240200412614,0.0416076300187961,3,"1997"
"1358",1998,"FemaleJ","Adult",1.7,4,0,0.0465226865101976,2,"1998"
"1362",1997,"FemaleJ","Adult",2.06666666666667,5,0,0.0348574103343219,2,"1997"
"1364",1997,"FemaleJ","Adult",2.95238095238095,5,0,0.0375803775200631,1,"1997"
"1364",2001,"FemaleJ","Adult",3,3,0,0,1,"2001"
"1364",2002,"FemaleJ","Adult",4.06666666666667,5,0.0147974163241339,0.000930145081793927,1,"2002"
"1364",2010,"FemaleJ","Adult",8.97936507936508,18,0,0.755944935563617,3,"2010"
"1364",2011,"FemaleJ","Adult",12.5666666666667,22,0.000357073582232078,0.376509527404581,2,"2011"
