"Individual","Year","Prop_Female"
"6201","2023",0.481333324909271
"6203","2023",0.587262535007421
"6235","2023",0.34494165341141
"6210","2023",0.238740977601853
"6211","2023",0.571693798774859
"6215","2023",0.422124581213735
"6246","2023",0.408822765151369
"6254","2023",0.351067150955517
"6220","2023",0.414103214499839
"6302","2023",0.411053341595504
"6440","2023",0.438100535632449
"6400","2023",0.571619048044456
"6437","2023",0.356255491767125
"6415","2023",0.277663409924872
"6441","2023",0.268736608994195
"6417","2023",0.666666666666667
"6421","2023",0.458093312836568
"6447","2023",0.40137508460689
"6448","2023",0.47986842868139
"6431","2023",0.635546645947122
"6542","2023",0.394024422730136
"6541","2023",0.477595551401614
"6502","2023",0.570339730703036
"6516","2023",0.369803403385205
"6515","2023",0.47826401402816
"6555","2023",0.384514175911712
"6503","2023",0.756660175961341
"6531","2023",0.532933496191662
"6566","2023",0.643871154018053
"6519","2023",0.512270362518991
"6514","2023",0.792546308157514
"6512","2023",0.779075546719682
"6526","2023",0.574769266601877
"6521","2023",0.474320130189922
"6527","2023",0.673568253980464
"6543","2023",0.466673650577162
"6539","2023",0.689462997015626
"6549","2023",0.43637223276702
"6538","2023",0.749558043606364
"6553","2023",0.55148276246336
"6540","2023",0.343939417272644
"6563","2023",0.457297190310756
"6561","2023",0.494073888591061
"6556","2023",0.0244755244755245
"6630","2023",0.28092003378854
"6681","2023",0.255415162454874
"6631","2023",0.354277629826897
"6609","2023",0.393532238110309
"6629","2023",0.695422866829912
"6602","2023",0.493416764437492
"6628","2023",0.517832924885198
"6601","2023",0.317880241346757
"6660","2023",0.734978338670183
"6600","2023",0.410190596210315
"6620","2023",0.441444481943976
"6626","2023",0.513243481357902
"6618","2023",0.705847016419704
"6642","2023",0.931129476584022
"6613","2023",0.479252912294214
"6673","2023",0.665817048994619
"6615","2023",0.307692307692308
"6616","2023",0
"6607","2023",0.535809018567639
"6652","2023",0.688053097345133
"6678","2023",0.880478087649402
"6646","2023",0.684824902723735
"6674","2023",1
"6612","2023",0.488866900481086
"6608","2023",0.376580004763932
"6640","2023",0.383413790922697
"6675","2023",0.70846394984326
"6661","2023",0.623444399839422
"6645","2023",0.893238434163701
"6668","2023",1
"6644","2023",1
"6603","2023",0.483117519208988
"6623","2023",0.565904957697478
"6680","2023",0.483275032794053
"6648","2023",0.225908372827804
"6650","2023",0.0869565217391304
"6647","2023",0.0869565217391304
"6669","2023",0.0869565217391304
